broad_category,shallow_category_name,Type,Color,Pattern Type,Length,Fit Type,Neckline,Sleeve Length,Sleeve Type,Hem Shaped,Waist Line,Details,Style
TOPS,Women Blouses,top,baby blue,plain,regular,regular fit,tie neck,short sleeve,flounce sleeve,-,-,ruffle|frill|shirred|tie front,boho
TOPS,Women Blouses,shirt,white,plain,long,regular fit,collar,long sleeve,regular sleeve,-,-,button front|eyelet embroidery,boho
TOPS,Women Tops,-,yellow,plain,crop,slim fit,one shoulder,sleeveless,-,-,-,appliques|rib-knit,boho
TOPS,Women Tops,-,white,plain,crop,slim fit,strapless,sleeveless,-,-,-,frill|ruffle hem|shirred,boho
TOPS,Women Tank Tops & Camis,cami,royal blue,plain,crop,slim fit,spaghetti strap,-,-,flared,-,knot|ruffle hem|frill|shirred,boho
TOPS,Women Tank Tops & Camis,halter,orange,plain,crop,slim fit,halter,-,-,-,-,cut out|backless|tie back,boho
TOPS,Women Tops,-,orange,plain,crop,slim fit,strapless,sleeveless,-,-,-,-,boho
TOPS,Women Blouses,top,navy blue,plain,crop,regular fit,square neck,long sleeve,bishop sleeve,-,-,tie back|zipper,boho
TOPS,Women Tops,-,multicolor,floral|all over print,crop,regular fit,deep v neck,long sleeve,bishop sleeve,-,-,tie front,boho
TOPS,Women Tops,-,multicolor,floral|all over print,crop,regular fit,deep v neck,long sleeve,bishop sleeve,flared,-,frill|knot|ruffle,boho
TOPS,Women Blouses,-,multicolor,floral,crop,regular fit,deep v neck,long sleeve,bishop sleeve,-,-,button,boho
TOPS,Women Blouses,-,multicolor,paisley|striped,crop,regular fit,deep v neck,three quarter length sleeve,flounce sleeve,-,-,ruffle hem|tie front,boho
TOPS,Women Tank Tops & Camis,halter,multicolor,floral|all over print,crop,slim fit,halter,-,-,-,-,backless|ruched|tie back,boho
TOPS,Women Tank Tops & Camis,halter,multicolor,paisley,crop,slim fit,halter,-,-,-,-,criss cross|backless|tie back,boho
TOPS,Women Knit Tops,-,multicolor,graphic,crop,slim fit,halter,sleeveless,-,-,-,backless|lace up,boho
TOPS,Women Knit Tops,-,multicolor,striped,crop,slim fit,halter,sleeveless,-,-,-,backless|cut out|tie back,boho
TOPS,Women Tops,-,multicolor,floral,crop,slim fit,off the shoulder,long sleeve,flounce sleeve,flared,-,frill|ruffle hem|sheer|shirred,boho
TOPS,Women Tops,-,multicolor,ditsy floral,crop,regular fit,off the shoulder,short sleeve,puff sleeve,-,-,knot,boho
TOPS,Women Tops,-,multicolor,floral|all over print,crop,regular fit,off the shoulder,long sleeve,bishop sleeve,-,-,shirred,boho
TOPS,Women Blouses,top,multicolor,ditsy floral,crop,regular fit,off the shoulder,long sleeve,bishop sleeve,-,-,tie back|shirred,boho
TOPS,Women Blouses,shirt,multicolor,floral,crop,slim fit,scoop neck,cap sleeve,butterfly sleeve,-,-,ruffle|backless|tie back,boho
TOPS,Women Tank Tops & Camis,cami,multicolor,floral,crop,slim fit,spaghetti strap,-,-,-,-,contrast lace,boho
TOPS,Women Tank Tops & Camis,cami,multicolor,floral|all over print,crop,slim fit,spaghetti strap,-,-,-,-,backless,boho
TOPS,Women Tops,-,multicolor,floral,crop,slim fit,strapless,sleeveless,-,-,-,backless|ruched,boho
TOPS,Women Tops,-,multicolor,floral,crop,slim fit,strapless,sleeveless,-,-,-,knot|tie front,boho
TOPS,Women Tops,-,multicolor,ditsy floral,crop,regular fit,sweetheart,long sleeve,bishop sleeve,-,-,lace up,boho
TOPS,Women Tops,shirt,multicolor,floral|all over print,crop,slim fit,sweetheart,short sleeve,puff sleeve,-,-,tie front,boho
TOPS,Women Tops,-,multicolor,floral,crop,regular fit,sweetheart,sleeveless,-,flared,-,knot|ruffle|ruffle hem,boho
TOPS,Women Blouses,-,multicolor,floral|all over print,crop,regular fit,tie neck,long sleeve,flounce sleeve,-,-,frill|tie front,boho
TOPS,Women Tops,-,multicolor,floral|all over print,crop,regular fit,v neck,short sleeve,butterfly sleeve,-,-,backless|tie back,boho
TOPS,Women Tops,-,multicolor,floral,crop,regular fit,v neck,long sleeve,regular sleeve,-,-,ruffle|tie front,boho
TOPS,Women Blouses,top,multicolor,floral|all over print,crop,regular fit,v neck,long sleeve,bishop sleeve,-,-,shirred,boho
TOPS,Women Tops,top,lilac purple,plain,crop,regular fit,off the shoulder,short sleeve,puff sleeve,-,-,ruched,boho
TOPS,Women Tank Tops & Camis,halter,green,plain,crop,slim fit,halter,-,-,-,-,lace up|backless|drawstring|tie back,boho
TOPS,Women Tops,-,green,plain,crop,slim fit,sweetheart,short sleeve,puff sleeve,-,-,tie back|wrap,boho
TOPS,Women Tank Tops & Camis,halter,burnt orange,plain,crop,regular fit,halter,-,-,flared,-,knot|criss cross|backless|shirred,boho
TOPS,Women Tops,-,burgundy,heart|all over print,crop,regular fit,deep v neck,short sleeve,batwing sleeve,-,-,tie front,boho
TOPS,Women Tops,-,burgundy,floral,crop,slim fit,off the shoulder,short sleeve,puff sleeve,-,-,contrast mesh|drawstring|embroidery,boho
TOPS,Women Blouses,shirt,blue and white,floral,crop,regular fit,lapel,short sleeve,regular sleeve,-,-,button front,boho
TOPS,Women Tank Tops & Camis,cami,blue and white,floral,crop,slim fit,spaghetti strap,-,-,-,-,knot|backless,boho
TOPS,Women Tops,-,black and white,paisley,crop,regular fit,v neck,sleeveless,-,-,-,ruffle|tie back|tiered layer,boho
TOPS,Women Tops,-,baby pink,plain,crop,slim fit,sweetheart,short sleeve,puff sleeve,-,-,frill|ring|ruched|zipper,boho
TOPS,Women Bodysuits,cami,white,plain,-,regular fit,sweetheart,sleeveless,-,-,-,ruffle|backless|tie back,boho
TOPS,Women Bodysuits,tee,multicolor,floral|all over print,-,skinny,scoop neck,short sleeve,puff sleeve,-,-,-,boho
TOPS,Women Bodysuits,cami,black,baroque,-,skinny,halter,sleeveless,-,-,high waist,backless|criss cross,boho
TOPS,Women T-Shirts,-,yellow,plain,regular,regular fit,v neck,short sleeve,batwing sleeve,-,-,button|pocket|zipper,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,collar,long sleeve,regular sleeve,-,-,rib-knit|button front,casual
TOPS,Women Blouses,shirt,white,plain,regular,regular fit,collar,short sleeve,batwing sleeve,-,-,pocket|button front,casual
TOPS,Women Blouses,shirt,white,letter,regular,regular fit,collar,long sleeve,drop shoulder,-,-,knot,casual
TOPS,Women Blouses,shirt,white,plain,regular,regular fit,collar,short sleeve,batwing sleeve,-,-,pocket|button front,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,halter,long sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women Blouses,top,white,heart,regular,regular fit,notched,short sleeve,regular sleeve,-,-,embroidery|button front,casual
TOPS,Women T-Shirts,-,white,plain,regular,slim fit,polo,long sleeve,regular sleeve,-,-,zipper|rib-knit,casual
TOPS,Women Tank Tops & Camis,tank,white,figure|heart,regular,regular fit,round neck,-,-,-,-,-,casual
TOPS,Women Tops,-,white,plain,regular,slim fit,round neck,long sleeve,split sleeve,-,-,sheer,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,pocket,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,round neck,three quarter length sleeve,drop shoulder,-,-,button front,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women T-Shirts,-,white,graphic,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,contrast binding,casual
TOPS,Women Blouses,shirt,white,plain,regular,regular fit,round neck,long sleeve,bishop sleeve,-,-,button front,casual
TOPS,Women Knit Tops,-,white,letter,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,embroidery,casual
TOPS,Women Tank Tops & Camis,cami,white,plain,regular,regular fit,spaghetti strap,-,-,-,-,fake buttons,casual
TOPS,Women T-Shirts,-,white,plain,regular,slim fit,square neck,long sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women Tank Tops & Camis,tank,white,plain,regular,regular fit,stand collar,-,-,-,-,-,casual
TOPS,Women Tops,-,white,plain,regular,regular fit,stand collar,long sleeve,regular sleeve,-,-,sheer,casual
TOPS,Women Blouses,top,white,polka dot,regular,regular fit,tie neck,long sleeve,bishop sleeve,-,-,cut out,casual
TOPS,Women Blouses,top,white,plain,regular,regular fit,tie neck,long sleeve,flounce sleeve,-,-,frill|tie front,casual
TOPS,Women T-Shirts,-,white,striped,regular,regular fit,v neck,long sleeve,drop shoulder,-,-,pocket,casual
TOPS,Women T-Shirts,-,white,letter,regular,regular fit,v neck,short sleeve,regular sleeve,-,-,embroidery|contrast lace,casual
TOPS,Women T-Shirts,-,white,striped|heart,regular,regular fit,v neck,short sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,plain,regular,regular fit,v neck,long sleeve,puff sleeve,-,-,ruched|wrap,casual
TOPS,Women Blouses,top,white,floral,regular,regular fit,v neck,cap sleeve,butterfly sleeve,-,-,ruffle|contrast lace,casual
TOPS,Women Knit Tops,-,white,plain,regular,regular fit,v neck,long sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women T-Shirts,-,rust brown,plain,regular,slim fit,square neck,short sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women Blouses,top,rose red,all over print,regular,regular fit,tie neck,cap sleeve,butterfly sleeve,-,-,ruffle,casual
TOPS,Women Blouses,top,red,polka dot,regular,regular fit,cold shoulder,half sleeve,flounce sleeve,-,-,cut out,casual
TOPS,Women Blouses,top,red,plain,regular,regular fit,one shoulder,long sleeve,puff sleeve,asymmetrical,-,asymmetrical,casual
TOPS,Women T-Shirts,-,red,letter,regular,regular fit,polo,half sleeve,drop shoulder,-,-,button front,casual
TOPS,Women Tank Tops & Camis,tank,red,plain,regular,slim fit,round neck,-,-,-,-,rib-knit,casual
TOPS,Women Knit Tops,-,red,colorblock,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Blouses,top,red,plain,regular,regular fit,stand collar,cap sleeve,butterfly sleeve,-,-,frill|shirred,casual
TOPS,Women Blouses,peplum,orange,plain,regular,regular fit,round neck,long sleeve,raglan sleeve,-,-,ruffle hem|lace up|pleated,casual
TOPS,Women T-Shirts,-,olive green,graphic,regular,regular fit,round neck,short sleeve,drop shoulder,-,-,embroidery,casual
TOPS,Women Tank Tops & Camis,tank,olive green,plain,regular,regular fit,square neck,-,-,-,-,lettuce trim|rib-knit,casual
TOPS,Women Blouses,top,navy blue,polka dot,regular,regular fit,cold shoulder,long sleeve,bishop sleeve,-,-,cut out,casual
TOPS,Women Blouses,top,navy blue,plain,regular,regular fit,cold shoulder,long sleeve,bishop sleeve,-,-,cut out|wrap,casual
TOPS,Women Blouses,top,navy blue,all over print,regular,regular fit,notched,short sleeve,batwing sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,multicolor,geometric,regular,regular fit,collar,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Tank Tops & Camis,tank,multicolor,striped,regular,regular fit,round neck,-,-,-,-,-,casual
TOPS,Women Tank Tops & Camis,tank,multicolor,graphic,regular,slim fit,round neck,-,-,-,-,-,casual
TOPS,Women T-Shirts,-,multicolor,letter|colorblock,regular,regular fit,round neck,long sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,multicolor,letter,regular,regular fit,round neck,short sleeve,drop shoulder,-,-,-,casual
TOPS,Women Tank Tops & Camis,cami,multicolor,geometric,regular,regular fit,spaghetti strap,-,-,-,-,-,casual
TOPS,Women Tank Tops & Camis,cami,multicolor,leopard,regular,regular fit,spaghetti strap,-,-,-,-,-,casual
TOPS,Women Tank Tops & Camis,cami,multicolor,leopard,regular,regular fit,spaghetti strap,-,-,-,-,criss cross,casual
TOPS,Women Blouses,top,multicolor,floral,regular,regular fit,tie neck,cap sleeve,butterfly sleeve,-,-,ruffle,casual
TOPS,Women Blouses,top,multicolor,snakeskin print,regular,regular fit,tie neck,short sleeve,regular sleeve,-,-,frill,casual
TOPS,Women Knit Tops,-,mocha brown,plain,regular,slim fit,halter,sleeveless,-,-,-,rib-knit,casual
TOPS,Women Knit Tops,-,mocha brown,plain,regular,regular fit,high neck,short sleeve,raglan sleeve,-,-,-,casual
TOPS,Women T-Shirts,-,mint green,plain,regular,slim fit,stand collar,long sleeve,regular sleeve,-,-,lettuce trim,casual
TOPS,Women Tank Tops & Camis,halter,khaki,plain,regular,slim fit,halter,-,-,-,-,criss cross,casual
TOPS,Women T-Shirts,-,khaki,letter|animal,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Blouses,top,khaki,plain,regular,regular fit,round neck,short sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,khaki,colorblock,regular,regular fit,scoop neck,long sleeve,drop shoulder,-,-,contrast lace,casual
TOPS,Women T-Shirts,-,grey,slogan,regular,regular fit,v neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,grey,plain,regular,oversized,v neck,short sleeve,batwing sleeve,-,-,patched,casual
TOPS,Women T-Shirts,-,green,letter|animal,regular,regular fit,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women Tank Tops & Camis,cami,green,plain,regular,regular fit,spaghetti strap,-,-,flared,-,backless|ruffle hem,casual
TOPS,Women Tank Tops & Camis,cami,green,plain,regular,regular fit,spaghetti strap,-,-,-,-,ruffle,casual
TOPS,Women Tank Tops & Camis,halter,dusty pink,plain,regular,slim fit,halter,-,-,asymmetrical,-,asymmetrical|draped|lettuce trim|tie back|rib-knit,casual
TOPS,Women Tank Tops & Camis,tank,champagne,plain,regular,regular fit,round neck,-,-,-,-,-,casual
TOPS,Women T-Shirts,-,burgundy,colorblock,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,backless|contrast lace|criss cross,casual
TOPS,Women T-Shirts,-,burgundy,plain,regular,regular fit,round neck,short sleeve,batwing sleeve,-,-,-,casual
TOPS,Women Blouses,top,blue,plain,regular,regular fit,halter,sleeveless,-,-,-,ruffle,casual
TOPS,Women T-Shirts,-,blue,plain,regular,slim fit,round neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,black and white,striped,regular,regular fit,high neck,half sleeve,regular sleeve,-,-,-,casual
TOPS,Women T-Shirts,-,black and white,striped,regular,regular fit,polo,short sleeve,drop shoulder,-,-,contrast collar|button front,casual
TOPS,Women T-Shirts,-,black and white,striped,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,contrast binding,casual
TOPS,Women Knit Tops,-,black and white,all over print,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,contrast binding,casual
TOPS,Women T-Shirts,-,black,plain,regular,slim fit,cold shoulder,short sleeve,regular sleeve,-,-,ring|zipper,casual
TOPS,Women T-Shirts,-,black,colorblock,regular,slim fit,collar,long sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women Knit Tops,pullovers,black,plain,regular,regular fit,deep v neck,short sleeve,batwing sleeve,-,-,split|pocket,casual
TOPS,Women Tank Tops & Camis,halter,black,plain,regular,regular fit,halter,-,-,-,-,button,casual
TOPS,Women Blouses,shirt,black,plain,regular,regular fit,peter pan collar,long sleeve,regular sleeve,-,-,tiered layer|button front,casual
TOPS,Women Tank Tops & Camis,tank,black,plain,regular,slim fit,round neck,-,-,-,-,rib-knit,casual
TOPS,Women Tank Tops & Camis,tank,black,plain,regular,regular fit,round neck,-,-,-,-,rib-knit,casual
TOPS,Women Tank Tops & Camis,tank,black,letter,regular,regular fit,round neck,-,-,-,-,-,casual
TOPS,Women Tops,-,black,plain,regular,regular fit,round neck,long sleeve,drop shoulder,-,-,button|sheer,casual
TOPS,Women T-Shirts,-,black,slogan,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Blouses,peplum,black,plain,regular,regular fit,round neck,long sleeve,bishop sleeve,flared,-,ruffle hem,casual
TOPS,Women Knit Tops,-,black,plain,regular,slim fit,round neck,cap sleeve,regular sleeve,-,-,-,casual
TOPS,Women Tank Tops & Camis,tank,black,plain,regular,regular fit,scoop neck,-,-,-,-,button front,casual
TOPS,Women T-Shirts,-,black,plain,regular,slim fit,square neck,long sleeve,regular sleeve,-,-,rib-knit,casual
TOPS,Women Blouses,top,black,geometric,regular,regular fit,tie neck,short sleeve,regular sleeve,-,-,ruffle|tie front,casual
TOPS,Women Tank Tops & Camis,tank,black,plain,regular,regular fit,v neck,-,-,flared,-,contrast lace|ruffle hem,casual
TOPS,Women Knit Tops,-,black,plain,regular,regular fit,v neck,sleeveless,-,-,-,backless|contrast lace,casual
TOPS,Women Blouses,shirt,beige,floral,regular,regular fit,collar,short sleeve,regular sleeve,-,-,button front,casual
TOPS,Women Blouses,shirt,beige,plain,regular,regular fit,collar,long sleeve,regular sleeve,-,-,button front,casual
TOPS,Women Knit Tops,-,beige,plain,regular,regular fit,round neck,short sleeve,puff sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,beige,plain,regular,slim fit,round neck,sleeveless,-,-,-,rib-knit,casual
TOPS,Women Knit Tops,-,beige,plain,regular,regular fit,spaghetti strap,sleeveless,-,-,-,-,casual
TOPS,Women Knit Tops,-,beige,floral,regular,regular fit,stand collar,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Tops,-,beige,plain,regular,slim fit,sweetheart,long sleeve,flounce sleeve,-,-,ruffle,casual
TOPS,Women Knit Tops,-,beige,plain,regular,slim fit,v neck,short sleeve,regular sleeve,-,-,scallop,casual
TOPS,Women Knit Tops,-,beige,plain,regular,regular fit,v neck,sleeveless,-,-,-,-,casual
TOPS,Women Blouses,shirt,baby pink,plain,regular,regular fit,collar,half sleeve,drop shoulder,-,-,pocket|button front,casual
TOPS,Women Knit Tops,-,baby blue,plain,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,baby blue,plain,regular,regular fit,round neck,short sleeve,puff sleeve,-,-,-,casual
TOPS,Women T-Shirts,-,apricot,plain,regular,regular fit,round neck,short sleeve,regular sleeve,-,-,ruffle hem|contrast lace,casual
TOPS,Women Knit Tops,-,apricot,plain,regular,slim fit,spaghetti strap,sleeveless,-,-,-,scallop|rib-knit,casual
TOPS,Women Blouses,peplum,apricot,plain,regular,regular fit,v neck,short sleeve,batwing sleeve,-,-,belted,casual
TOPS,Women Knit Tops,-,white,plain,long,regular fit,high neck,sleeveless,-,-,-,-,casual
TOPS,Women T-Shirts,-,white,letter|heart,long,oversized,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,cartoon|heart,long,oversized,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,plain,long,regular fit,round neck,short sleeve,drop shoulder,slit,-,split,casual
TOPS,Women T-Shirts,-,white,slogan,long,oversized,round neck,short sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,butterfly|slogan,long,oversized,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,floral|slogan,long,oversized,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women T-Shirts,-,white,plain,long,oversized,scoop neck,short sleeve,drop shoulder,-,-,backless,casual
TOPS,Women T-Shirts,-,orange,figure,long,regular fit,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women Blouses,shirt,multicolor,striped,long,regular fit,collar,long sleeve,bishop sleeve,-,-,button front,casual
TOPS,Women Blouses,tunic,multicolor,colorblock,long,oversized,collar,long sleeve,drop shoulder,-,-,button front,casual
TOPS,Women Blouses,shirt,multicolor,striped|chain print,long,regular fit,collar,long sleeve,regular sleeve,-,-,belted|button front,casual
TOPS,Women T-Shirts,-,multicolor,striped,long,regular fit,round neck,long sleeve,drop shoulder,-,-,button front,casual
TOPS,Women Blouses,peplum,mocha brown,plain,long,regular fit,tie neck,long sleeve,raglan sleeve,-,-,ruffle|tie front,casual
TOPS,Women T-Shirts,-,mint green,slogan,long,regular fit,round neck,half sleeve,drop shoulder,-,-,-,casual
TOPS,Women Knit Tops,-,lime green,plain,long,regular fit,v neck,sleeveless,-,slit,-,split,casual
TOPS,Women Knit Tops,-,khaki,plain,long,oversized,boat neck,half sleeve,batwing sleeve,-,-,-,casual
TOPS,Women Knit Tops,-,khaki,plain,long,regular fit,high neck,short sleeve,batwing sleeve,slit,-,split,casual
TOPS,Women Knit Tops,-,khaki,plain,long,oversized,round neck,sleeveless,-,slit,-,split,casual
TOPS,Women Knit Tops,-,khaki,plain,long,regular fit,v neck,cap sleeve,batwing sleeve,-,-,-,casual
TOPS,Women Blouses,shirt,hot pink,plain,long,regular fit,collar,half sleeve,drop shoulder,-,-,belted|button front,casual
